SPS1_1,SPS2_2,SPS2_3,SPS2_4,SPS2_5,SADBNK1,SADBNK2,SADBNK3,SADBNK4,SADBNK5,SADBNK6,SADBNK7,SADBNK8,SADBNK9,SADBNK10,SADBNK11,SADBNK12,SADBNK13,SADBNK14,SADBNK15,SADBNK16,SADBNK17,SADBNK18,SADBNK19,SADBNK20,SADBNK21,SADBNK22,SADBNK23,SADBNK24,SADBNK25,SADBNK26,SOPHStot,SOCtot
0,0,0,0,0,2,0,4,3,2,3,3,2,3,2,2,0,3,3,3,2,3,3,3,2,4,3,2,2,2,4,0,65
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2
0,0,0,0,0,2,1,1,2,2,1,2,1,2,2,2,1,2,1,2,1,3,1,1,2,2,2,2,2,2,1,0,43
2,1,2,1,1,2,2,2,2,2,2,3,2,2,3,2,2,2,3,2,2,3,3,2,2,1,3,3,3,1,3,7,59
3,2,2,2,2,3,3,2,2,2,2,4,3,2,3,2,3,2,4,3,2,2,2,3,2,2,4,3,2,1,3,11,66
2,1,0,1,0,2,2,2,1,1,1,3,1,0,2,3,2,0,1,3,2,1,2,2,2,2,2,3,3,1,1,4,45
4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,19,100
1,3,3,4,4,2,2,4,3,4,2,2,3,3,2,4,1,1,3,2,3,3,2,1,3,3,4,4,4,3,3,15,71
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,6
2,1,2,1,1,1,1,2,2,2,0,1,2,0,0,0,2,0,0,2,1,0,0,2,0,0,3,2,1,0,0,7,24
2,1,2,2,4,2,3,2,2,2,1,3,2,1,1,3,1,1,3,2,2,1,1,1,0,3,4,3,1,2,3,11,50
3,3,2,2,1,4,2,4,4,3,3,4,4,4,4,1,1,2,4,4,4,4,1,3,3,3,4,3,3,2,3,11,81
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2,3,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,4,2,3,2,1,2,2,3,1,3,4,3,10,61
3,2,3,4,4,4,3,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,16,99
4,2,4,2,3,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,3,4,2,4,4,4,2,1,4,15,92
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
0,0,0,0,0,1,0,2,1,1,0,0,1,0,1,0,0,0,2,2,0,3,0,0,0,0,2,2,3,0,0,0,21
2,0,1,2,1,2,1,2,1,2,2,2,1,1,2,2,2,0,1,2,1,1,2,0,2,1,3,2,2,1,1,6,39
4,2,1,1,2,2,4,3,2,4,2,4,1,2,1,2,2,3,2,2,2,3,2,3,4,3,4,4,2,1,3,10,67
4,2,4,4,2,4,4,4,3,1,4,4,4,4,4,4,4,3,4,4,4,4,0,4,2,2,4,4,2,4,4,16,89
1,0,0,0,0,2,1,2,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,3,2,2,1,3,1,41
4,2,4,3,3,2,3,2,2,2,2,4,4,4,4,3,4,2,3,4,4,4,3,4,4,3,4,4,4,2,4,16,85
2,1,0,1,1,2,0,1,2,1,1,2,0,1,1,0,1,0,3,1,2,1,0,0,1,0,4,3,2,1,3,5,33
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,4
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,7
2,2,1,1,2,2,0,1,1,1,1,2,1,2,0,2,4,0,2,3,2,2,2,2,3,3,3,4,1,0,4,8,48
0,0,0,0,0,1,2,2,2,1,0,2,2,0,2,0,2,2,2,2,1,0,0,1,1,0,2,2,0,0,1,0,30
0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,18
3,2,2,2,3,3,3,4,3,3,3,3,2,3,3,4,4,3,4,3,3,4,3,3,3,3,4,4,3,3,3,12,84
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,10
3,2,2,2,2,4,4,4,4,3,2,3,4,4,3,3,0,3,4,4,0,4,3,3,4,0,4,4,4,4,2,11,81
1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,5,40
0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,3,0,11
2,1,1,2,1,2,0,2,2,2,2,3,2,2,3,1,3,2,2,3,3,4,3,3,3,3,1,2,4,3,2,7,62
2,2,2,2,2,2,3,2,3,3,2,3,3,2,3,2,3,2,3,3,4,2,2,3,3,1,3,3,4,2,1,10,67
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
1,1,3,4,4,1,3,4,4,4,3,3,4,3,3,4,4,4,2,3,2,4,3,4,4,3,4,4,2,3,4,13,86
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,10
2,2,2,1,2,3,3,3,3,3,2,3,2,2,3,2,2,2,3,2,3,3,2,3,2,3,3,2,3,2,1,9,65
1,1,0,1,2,2,1,2,2,2,1,0,2,0,1,1,3,1,2,2,2,2,0,1,1,1,3,4,3,1,3,5,43
4,2,0,2,1,4,2,2,2,2,1,2,3,2,3,3,3,2,3,3,2,3,2,1,2,0,3,4,3,2,4,9,63
2,2,3,3,4,3,2,2,3,3,1,4,4,2,3,3,3,3,3,4,4,3,3,0,1,4,4,3,4,4,4,14,77
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,2,3,1,2,1,2,2,39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,2,4,2,2,2,2,2,2,2,2,3,2,3,3,1,3,3,2,2,3,3,3,2,3,3,2,2,1,13,60
0,0,0,0,0,1,0,4,3,3,0,1,2,3,4,0,1,0,3,2,2,2,1,0,0,1,3,1,2,0,1,0,40
1,0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0,1,1,1,1,14
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,2,8
2,1,2,1,2,2,3,3,3,3,2,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,2,2,2,2,3,8,64
3,3,3,1,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,2,4,3,4,4,3,4,4,4,13,97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,2,2,3,2,2,2,3,3,2,3,3,3,2,2,2,2,2,2,3,2,1,1,2,2,1,3,2,2,9,57
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,1,0,0,2,0,2,1,1,1,1,2,16
2,2,4,4,0,3,4,4,3,4,4,4,3,4,3,4,4,4,4,4,4,4,2,3,3,4,4,3,2,4,4,12,93
1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,2,0,0,0,2,10
3,2,2,2,1,4,4,4,3,4,1,4,2,4,4,4,2,2,2,3,0,4,3,2,4,4,4,2,3,0,4,10,77
2,1,1,3,3,2,3,2,3,2,2,2,3,3,3,2,3,3,3,3,3,3,1,1,3,3,3,3,3,1,3,10,66
2,2,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,12,78
2,2,1,1,1,1,1,2,0,2,1,1,3,1,4,2,0,2,2,0,1,2,1,4,0,1,2,3,1,0,1,7,38
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,3,2,3,3,1,2,2,2,1,1,10,50
3,2,3,3,4,3,3,3,3,3,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,2,3,15,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,20,101
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,3,4,3,4,3,2,20,94
1,0,1,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,8
2,2,1,2,2,2,2,3,2,3,2,1,2,2,1,2,2,2,3,2,1,2,3,2,3,3,3,2,0,2,2,9,54
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1,1,1,0,1,0,0,1,2,1,1,2,0,0,2,0,2,2,2,2,0,1,2,0,0,0,2,2,0,0,0,4,24
2,0,0,1,0,2,0,4,2,4,0,2,0,4,2,1,1,2,4,4,0,2,0,2,0,0,4,0,2,0,0,3,42
0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,3,0,0,0,2,0,15
2,2,3,2,3,4,3,3,2,4,1,4,3,3,3,3,3,2,3,4,4,3,3,3,4,1,4,4,3,1,2,12,77
1,0,0,0,1,2,0,3,1,1,2,2,1,0,0,0,1,2,1,2,1,2,0,2,0,0,3,2,2,2,1,2,33
1,2,2,1,1,2,1,2,2,0,1,0,0,1,1,0,1,1,0,2,1,1,1,0,1,1,0,2,1,0,1,7,23
0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5
2,2,3,2,2,2,3,1,2,2,1,3,2,3,3,3,3,1,1,3,2,3,0,4,4,2,4,4,4,1,1,11,62
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3
1,0,0,2,1,1,1,2,2,1,1,0,0,1,0,0,0,1,1,0,0,2,0,0,1,0,0,0,3,0,1,4,18
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,8
1,1,0,2,1,0,1,1,2,3,1,2,1,2,1,1,1,0,2,2,2,4,1,2,2,1,1,2,0,3,3,5,41
0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
2,1,1,1,1,0,0,2,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,6,11
1,0,1,0,0,2,2,2,3,0,1,2,3,2,0,0,2,0,3,4,2,0,2,0,3,2,1,1,0,4,0,2,41
0,0,0,0,0,2,0,1,1,0,0,1,0,0,2,1,0,1,2,2,0,1,0,3,0,0,2,4,1,0,2,0,26
2,2,2,3,3,4,2,3,4,4,2,2,2,4,1,3,3,2,1,3,2,3,3,2,3,2,4,3,3,1,3,12,69
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,20,104
1,2,1,0,1,1,0,0,1,1,0,2,0,0,1,1,0,0,0,1,1,0,1,1,1,2,2,1,1,1,2,5,21
2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,4,3,3,3,10,76
1,0,1,0,0,1,1,1,1,1,1,3,2,2,1,1,2,1,1,2,2,2,1,3,2,1,3,2,3,1,3,2,44
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,2,5
1,1,1,1,2,0,0,4,3,3,0,1,3,0,1,2,2,0,0,3,1,0,0,2,0,0,4,3,3,1,3,6,39
2,2,3,3,2,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,2,3,3,2,2,2,3,2,2,2,12,65
0,0,0,0,0,2,0,1,1,1,0,2,0,1,2,0,0,0,2,2,2,0,1,2,0,0,2,1,0,0,0,0,22
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2,1,1,0,1,1,10
0,0,0,0,0,1,0,1,1,1,0,0,3,2,0,0,0,1,0,0,0,0,0,1,0,0,3,0,2,3,1,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,1,2,2,4,3,4,4,4,3,4,3,3,2,3,4,2,3,4,3,4,2,4,4,4,4,4,4,3,2,9,88
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,2,1,3,3,1,0,2,1,1,1,1,0,1,1,3,3,2,1,1,0,0,3,2,1,3,3,3,40
1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,5
2,0,1,0,2,3,1,2,3,2,2,4,1,1,2,3,2,1,2,4,2,1,0,3,1,1,4,4,1,3,2,5,55
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,3,4,4,4,2,4,2,16,95
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,1,1,1,1,1,2,1,2,1,2,0,1,2,0,2,0,1,3,1,1,1,2,0,3,3,3,3,0,3,7,39
3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,15,81
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,3,6
0,0,0,0,0,0,0,0,1,0,0,2,3,0,3,0,0,0,1,0,1,0,0,0,0,0,3,1,0,2,1,0,18
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,2,0,0,0,3,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,16,100
3,2,2,2,2,4,2,3,3,3,3,4,3,2,4,3,3,2,4,3,2,3,4,4,4,1,4,4,4,3,2,11,81
1,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,2,3,11
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2
2,1,2,2,3,3,2,3,2,3,3,1,3,0,3,2,3,2,4,3,2,2,0,0,0,0,3,4,3,2,0,10,53
3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,3,4,3,3,4,4,3,4,4,3,3,4,3,3,3,2,15,86
0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,7
1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,10
2,1,1,1,2,2,1,3,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,2,3,4,2,1,3,3,7,49
2,2,1,3,2,2,3,3,1,1,3,0,4,1,2,1,2,1,4,1,0,1,0,4,2,0,3,4,0,0,2,10,45
1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2,8
1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,7
1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,5,12
2,0,0,1,1,1,0,1,1,1,0,1,0,1,2,0,1,1,0,2,1,1,2,1,1,0,1,2,1,0,2,4,24
2,1,1,0,0,0,0,3,1,0,0,0,1,0,2,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,3,4,17
0,0,0,0,0,1,2,1,2,2,1,2,2,1,2,2,1,1,2,1,3,2,2,2,2,2,1,2,2,2,1,0,44
3,2,1,1,1,3,1,2,3,3,0,3,3,1,3,2,2,1,3,3,2,2,2,2,2,1,4,3,2,2,4,8,59
2,2,1,1,2,3,2,3,3,3,2,3,2,2,2,3,3,3,1,3,3,3,1,3,1,2,3,3,3,2,3,8,65
1,1,0,3,4,3,2,3,2,1,1,3,2,3,3,2,3,2,2,3,3,2,2,2,3,2,3,3,3,2,3,9,63
2,1,2,2,2,3,2,2,2,2,1,3,3,2,2,2,3,2,3,2,2,1,3,2,2,0,4,4,3,1,2,9,58
2,2,1,2,1,4,2,4,4,2,2,4,4,3,3,2,4,2,4,4,4,4,1,4,4,4,4,4,4,3,2,8,86
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,2,0,0,1,2,1,0,2,1,3,0,2,2,20
4,3,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,16,101
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,2,6
2,2,2,2,1,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,4,4,3,3,3,2,9,94
1,0,0,0,0,1,0,1,2,1,0,1,0,1,1,0,0,1,0,2,1,0,0,0,0,1,2,1,0,2,0,1,18
1,0,0,0,2,2,1,2,2,0,2,2,2,0,0,2,2,2,2,2,1,2,2,2,2,1,2,3,1,0,3,3,42
0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,1,0,1,4,1,0,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3
4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,19,101
1,1,0,0,0,2,0,1,0,2,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,2,2,15
2,2,2,2,2,2,1,1,1,2,1,2,2,0,2,0,1,0,1,1,0,4,1,2,1,0,3,3,2,0,2,10,35
1,1,1,1,2,2,1,1,1,2,2,2,2,2,0,0,2,2,3,2,0,3,1,1,1,1,3,2,0,1,3,6,40
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,2,7
1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,2,0,0,1,1,13
1,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,2,2,0,0,0,2,1,2,0,1,1,17
3,2,2,2,2,3,2,2,1,2,2,2,2,2,2,3,2,1,1,3,1,3,2,1,2,0,4,1,3,0,2,11,49
3,2,2,2,2,2,4,2,2,3,2,4,2,2,3,1,2,1,2,4,3,4,2,3,2,2,3,3,3,1,4,11,66
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,4
2,2,2,3,2,3,3,3,2,3,1,3,3,3,2,2,3,2,2,3,3,3,3,3,2,2,3,2,3,2,3,11,67
3,3,1,2,1,2,3,3,3,2,2,0,3,2,1,2,2,3,1,2,3,3,0,2,1,2,2,2,0,3,2,10,51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,5
2,1,2,2,2,2,1,2,3,2,1,2,3,2,3,3,2,2,1,2,3,2,3,2,3,3,3,3,3,2,3,9,61
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,3,3,3,4,2,4,3,3,3,4,4,4,3,4,4,3,4,4,4,4,4,3,4,3,4,4,4,3,4,14,94
2,1,1,1,1,1,1,2,1,2,0,3,1,2,2,1,2,0,1,2,3,3,1,2,1,0,3,2,3,1,2,6,42
1,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,2,2,2,1,2,2,1,2,1,3,2,1,1,1,5,40
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,11
2,2,4,2,3,3,3,4,1,4,1,2,3,4,2,2,2,3,3,3,2,0,2,4,0,0,4,4,0,4,3,13,63
4,3,4,4,4,3,4,4,3,4,3,4,3,4,3,3,4,3,3,4,4,3,0,3,3,2,2,3,3,2,4,19,81
0,0,0,0,0,2,3,3,3,2,0,1,3,0,2,0,0,3,0,2,1,2,0,0,0,4,4,3,3,2,0,0,43
1,1,1,0,0,2,1,1,2,2,1,2,1,1,2,1,1,2,1,1,2,1,2,0,2,1,1,2,1,1,2,3,36
1,1,1,1,1,2,0,2,1,1,1,2,2,2,2,0,2,1,1,2,3,1,2,2,2,0,2,4,2,1,4,5,44
0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,1,2,0,0,1,1,0,0,0,1,0,0,2,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,3,3,3,3,3,4,4,3,3,3,16,84
2,1,1,1,0,2,1,2,2,2,0,2,0,2,2,2,2,1,3,3,2,0,2,2,2,3,3,2,3,2,3,5,50
3,1,2,2,1,4,4,3,3,4,3,3,4,3,4,3,3,3,3,4,3,3,3,4,3,2,4,3,2,3,2,9,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3
3,2,3,2,2,3,2,4,3,2,1,4,4,2,2,3,3,3,3,4,4,3,2,3,2,3,3,1,3,3,2,12,72
1,1,1,0,1,2,2,2,1,1,1,1,1,1,2,0,2,1,2,2,2,1,0,1,1,0,1,2,2,2,3,4,36
1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,2,12
3,3,4,3,4,4,3,3,4,4,4,4,4,4,4,4,3,4,3,4,4,4,1,3,4,2,4,4,4,4,2,17,92
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,0,1,2,2,0,1,1,1,3,2,2,1,0,2,7,33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,0,1,1,2,1,1,2,1,2,3,2,9,38
3,0,4,0,0,1,0,2,4,2,0,3,4,0,4,0,0,0,1,0,2,3,0,0,0,1,4,0,4,3,0,7,38
1,1,1,1,1,1,1,2,0,2,1,1,2,2,1,1,2,1,1,0,1,2,2,2,1,1,2,2,1,2,2,5,36
1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,2,9
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,20,102
2,1,1,1,2,2,1,2,2,2,2,3,2,2,2,3,2,1,2,2,1,2,2,2,1,1,2,3,2,1,3,7,50
1,1,2,2,2,2,1,2,0,0,1,0,1,2,1,0,2,2,0,2,0,1,2,2,2,0,3,2,2,0,2,8,32
3,3,3,2,1,2,2,3,3,3,2,3,4,2,4,2,4,3,2,3,3,4,3,2,3,2,4,2,2,4,1,12,72
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,5
0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,2,0,2,0,0,0,0,2,1,1,1,0,0,16
0,0,0,0,0,2,1,3,1,2,2,3,3,2,0,0,1,1,4,3,1,1,0,1,0,0,2,1,0,3,1,0,38
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,4,0,0,0,12
1,0,1,1,1,2,0,2,1,1,0,3,0,0,1,1,0,0,2,2,1,1,0,0,2,3,3,3,1,0,0,4,29
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,2,3,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,6
2,2,2,1,2,0,0,0,0,0,0,2,1,0,1,1,0,0,1,1,2,4,0,1,1,1,1,2,0,0,0,9,19
2,2,3,2,2,2,2,3,3,2,2,2,3,2,3,2,2,2,3,2,3,2,2,1,2,2,3,3,2,3,2,11,60
